SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
543754,TRANSVOY    ,M ,Q,66.85,66.85,66.85,66.85,66.85,70.10,1,1600,106960.00,
543765,EARTH       ,M ,Q,57.90,59.00,55.60,55.60,55.60,56.00,8,24000,1369800.00,
543766,ASHIKA      ,X ,Q,39.76,39.76,36.14,38.84,36.86,38.98,27,1025,38600.00,
543767,BTML        ,B ,Q,154.75,156.70,153.15,155.80,156.15,154.30,381,3526,548347.00,
543768,NSLNISP     ,B ,Q,41.02,41.72,40.19,40.49,40.49,40.22,1743,349245,14208723.00,
543769,INDONG      ,M ,Q,20.40,20.40,19.00,19.99,19.99,17.20,3,12000,237560.00,
543774,HDFCBSE500  ,B ,Q,27.04,27.81,27.04,27.62,27.62,27.73,63,1735,47289.00,
543775,HDFCSML250  ,B ,Q,123.00,123.00,119.50,120.50,120.90,121.16,335,14063,1692719.00,
543776,HDFCMID150  ,B ,Q,14.67,14.99,14.38,14.66,14.95,14.70,221,65482,959999.00,
543781,GOLDETF     ,E ,Q,61.10,61.10,60.50,61.10,61.10,60.94,123,7835,478477.00,
543782,SEALMATIC   ,M ,Q,496.85,505.25,487.60,492.00,492.00,496.85,16,10200,5036880.00,
543787,ROBU        ,M ,Q,355.00,375.00,354.00,365.20,365.00,343.00,20,24000,8741820.00,
543798,PATRON      ,M ,Q,9.20,9.38,9.20,9.30,9.30,9.24,6,24000,222880.00,
543799,SVJ         ,M ,Q,69.68,69.69,65.51,69.45,69.45,68.95,10,30000,2073240.00,
543805,RESGEN      ,M ,Q,70.25,73.40,70.25,72.50,72.50,71.55,13,39000,2828670.00,
543806,ITCONS      ,M ,Q,45.30,46.00,45.11,45.11,45.11,45.98,5,10000,455800.00,
543811,AIRAN       ,T ,Q,22.98,22.98,22.15,22.48,22.25,22.50,135,26094,590055.00,
543812,DIVGIITTS   ,B ,Q,1097.80,1097.80,1062.85,1067.95,1063.50,1076.25,165,603,646235.00,
543813,ABSLLIQUID  ,F ,Q,999.99,999.99,999.99,999.99,999.99,1000.01,5,460,459995.00,
543819,PSUBANKICI  ,B ,Q,48.25,49.60,48.25,49.47,49.45,49.48,277,56786,2804355.00,
543828,SUDARSHAN   ,M ,Q,76.15,81.80,76.00,80.99,80.99,81.18,12,19200,1504880.00,
543829,GSLSU       ,B ,Q,211.40,211.40,204.20,208.85,208.85,209.20,879,25219,5217051.00,
543831,BRIGHT      ,M ,Q,420.00,437.00,420.00,434.25,437.00,418.00,3,3000,1288500.00,
543843,COMMAND     ,M ,Q,25.40,25.40,25.40,25.40,25.40,25.40,1,4000,101600.00,
543848,DEVLAB      ,M ,Q,64.00,64.50,64.00,64.50,64.50,63.90,16,32000,2054000.00,
543853,AXISPEGP    ,B ,Q,64.43,64.43,64.11,64.23,64.23,64.33,5,100,6423.00,
543858,LOWVOL      ,B ,Q,149.10,149.10,148.01,148.01,148.01,146.52,2,2,297.00,
543860,JAFINANCE   ,XT,Q,41.79,41.79,39.75,39.76,39.75,41.79,12,590,23455.00,
543861,USK         ,B ,Q,37.22,37.22,36.05,36.07,36.06,36.49,160,7426,269913.00,
543874,MAIDEN      ,M ,Q,98.00,103.65,96.15,100.05,99.10,98.10,10,20000,1990500.00,
543895,EXHICON     ,M ,Q,292.90,294.85,290.00,294.85,294.85,293.90,4,8000,2337500.00,
543896,AVALON      ,B ,Q,507.95,508.70,492.85,499.15,500.00,503.90,2056,35273,17673051.00,
543897,SANCODE     ,M ,Q,88.50,88.50,88.50,88.50,88.50,88.50,1,3000,265500.00,
543898,BLAL        ,B ,Q,159.85,160.00,156.05,158.70,158.20,157.40,163,4074,646665.00,
543900,SILVERETF   ,E ,Q,71.00,72.00,71.00,71.54,71.97,71.02,84,3628,259901.00,
543901,RHL         ,B ,Q,105.00,108.65,105.00,107.75,107.05,103.20,37,593,62347.00,
543902,RETINA      ,M ,Q,59.90,60.00,59.90,60.00,60.00,59.20,2,8000,479600.00,
543903,DSPGOLDETF  ,E ,Q,60.70,61.06,60.70,61.06,61.06,60.35,6,6,365.00,
543904,MANKIND     ,B ,Q,1763.00,1766.80,1716.90,1753.30,1753.30,1755.20,592,3271,5687212.00,
543905,INNOKAIZ    ,M ,Q,120.70,120.70,118.00,118.25,118.25,123.50,7,11200,1337520.00,
543910,AVG         ,B ,Q,270.25,274.50,268.95,271.65,269.20,275.40,161,1707,462769.00,
543911,ATALREAL    ,T ,Q,66.05,66.05,65.00,65.42,65.90,66.05,7,319,20870.00,
543912,PIGL        ,T ,Q,41.54,41.54,41.54,41.54,41.54,42.38,2,16,664.00,
543913,NXST        ,IF,Q,124.00,125.95,124.00,125.11,125.50,125.27,138,6120,767940.00,
543915,PAVNAIND    ,B ,Q,386.65,395.90,380.00,380.65,380.00,391.55,104,716,274027.00,
543916,HSIL        ,M ,Q,190.00,195.00,190.00,191.55,191.50,196.60,16,25600,4923680.00,
543917,SIGMA       ,B ,Q,511.00,519.45,485.10,487.35,488.25,503.15,210,5986,3032701.00,
543918,GHCLTEXTIL  ,B ,Q,71.73,73.97,71.73,72.75,72.95,73.02,175,10209,747124.00,
543919,MKPL        ,B ,Q,847.00,858.75,807.30,818.40,808.00,843.40,559,5582,4668004.00,
543920,CFF         ,M ,Q,380.00,380.00,370.00,376.45,378.00,373.45,34,27200,10185920.00,
543921,COMRADE     ,M ,Q,140.00,142.00,140.00,142.00,142.00,142.00,5,10000,1409400.00,
